,det33,det35,det36,det37,det39,det41,det43,det45,det47,totalct,month,day,hour,minute,day-of-week,min_bin
2019-05-12 20:15:00,62,6,0,21,3,65,3,2,3,165,5,12,20,15,6,81
2019-05-12 20:30:00,55,7,0,22,2,68,0,9,3,166,5,12,20,30,6,82
2019-05-12 20:45:00,52,4,0,19,7,55,0,1,0,138,5,12,20,45,6,83
2019-05-12 21:00:00,57,8,0,16,5,56,0,0,0,142,5,12,21,0,6,84
2019-05-12 21:15:00,63,3,0,9,7,52,0,0,0,134,5,12,21,15,6,85
2019-05-12 21:30:00,45,6,0,12,6,46,0,0,0,115,5,12,21,30,6,86
2019-05-12 21:45:00,62,3,0,12,9,38,0,0,0,124,5,12,21,45,6,87
2019-05-12 22:00:00,43,9,0,11,3,54,0,0,0,120,5,12,22,0,6,88
2019-05-12 22:15:00,49,6,0,14,4,48,0,0,0,121,5,12,22,15,6,89
2019-05-12 22:30:00,48,5,0,5,1,34,0,0,0,93,5,12,22,30,6,90
2019-05-12 22:45:00,35,7,0,8,1,32,0,1,1,85,5,12,22,45,6,91
2019-05-12 23:00:00,31,5,0,9,2,26,4,0,0,77,5,12,23,0,6,92
2019-05-12 23:15:00,30,4,0,3,2,25,18,0,0,82,5,12,23,15,6,93
2019-05-12 23:30:00,36,1,0,8,0,24,1,0,0,70,5,12,23,30,6,94
2019-05-12 23:45:00,31,4,0,5,1,23,0,0,0,64,5,12,23,45,6,95
2019-05-13 00:00:00,21,4,0,8,1,17,0,0,0,51,5,13,0,0,0,0
2019-05-13 00:15:00,17,4,0,1,1,18,0,0,0,41,5,13,0,15,0,1
2019-05-13 00:30:00,22,1,0,2,1,23,0,0,0,49,5,13,0,30,0,2
2019-05-13 00:45:00,16,0,0,3,1,13,0,0,0,33,5,13,0,45,0,3
2019-05-13 01:00:00,15,0,0,3,0,11,0,0,0,29,5,13,1,0,0,4
2019-05-13 01:15:00,8,2,0,1,0,15,0,2,2,30,5,13,1,15,0,5
2019-05-13 01:30:00,12,6,0,1,0,12,0,0,0,31,5,13,1,30,0,6
2019-05-13 01:45:00,10,1,0,0,0,4,0,0,0,15,5,13,1,45,0,7
2019-05-13 02:00:00,9,0,0,1,1,12,0,0,0,23,5,13,2,0,0,8
2019-05-13 02:15:00,13,2,0,2,1,12,6,0,0,36,5,13,2,15,0,9
2019-05-13 02:30:00,12,2,0,3,0,12,0,0,0,29,5,13,2,30,0,10
2019-05-13 02:45:00,5,0,0,3,3,9,0,0,0,20,5,13,2,45,0,11
2019-05-13 03:00:00,13,3,0,1,0,13,0,0,0,30,5,13,3,0,0,12
2019-05-13 03:15:00,9,3,0,2,0,7,4,0,0,25,5,13,3,15,0,13
2019-05-13 03:30:00,7,0,0,0,0,14,0,0,0,21,5,13,3,30,0,14
2019-05-13 03:45:00,6,0,0,2,0,2,0,0,0,10,5,13,3,45,0,15
2019-05-13 04:00:00,13,1,0,1,0,8,0,0,0,23,5,13,4,0,0,16
2019-05-13 04:15:00,22,0,0,1,0,19,0,0,0,42,5,13,4,15,0,17
2019-05-13 04:30:00,20,0,0,2,1,13,0,0,0,36,5,13,4,30,0,18
2019-05-13 04:45:00,15,1,0,2,0,11,0,0,0,29,5,13,4,45,0,19
2019-05-13 05:00:00,13,0,0,5,0,14,0,0,0,32,5,13,5,0,0,20
2019-05-13 05:15:00,22,1,0,4,3,28,0,0,0,58,5,13,5,15,0,21
2019-05-13 05:30:00,24,1,0,8,0,35,0,0,0,68,5,13,5,30,0,22
2019-05-13 05:45:00,37,1,0,14,10,45,0,0,0,107,5,13,5,45,0,23
2019-05-13 06:00:00,40,1,0,10,5,35,0,2,2,95,5,13,6,0,0,24
2019-05-13 06:15:00,53,1,0,10,5,36,0,10,10,125,5,13,6,15,0,25
2019-05-13 06:30:00,49,4,0,12,1,59,0,0,0,125,5,13,6,30,0,26
2019-05-13 06:45:00,53,3,0,16,4,62,1,0,0,139,5,13,6,45,0,27
2019-05-13 07:00:00,47,3,0,16,2,54,0,0,0,122,5,13,7,0,0,28
2019-05-13 07:15:00,51,4,0,13,6,67,1,5,6,153,5,13,7,15,0,29
2019-05-13 07:30:00,48,3,0,19,5,72,3,3,0,153,5,13,7,30,0,30
2019-05-13 07:45:00,40,4,0,11,4,73,3,1,0,136,5,13,7,45,0,31
2019-05-13 08:00:00,36,5,0,18,5,49,0,1,1,115,5,13,8,0,0,32
2019-05-13 08:15:00,26,6,0,16,7,51,2,4,2,114,5,13,8,15,0,33
2019-05-13 08:30:00,21,8,0,16,7,41,3,5,2,103,5,13,8,30,0,34
2019-05-13 08:45:00,18,7,0,12,6,36,8,4,1,92,5,13,8,45,0,35
2019-05-13 09:00:00,35,7,0,15,4,62,6,5,3,137,5,13,9,0,0,36
2019-05-13 09:15:00,45,7,0,19,10,64,7,4,3,159,5,13,9,15,0,37
2019-05-13 09:30:00,49,6,0,13,9,65,5,7,11,165,5,13,9,30,0,38
2019-05-13 09:45:00,35,6,0,16,6,66,9,8,7,153,5,13,9,45,0,39
2019-05-13 10:00:00,56,9,0,14,6,36,6,12,7,146,5,13,10,0,0,40
2019-05-13 10:15:00,51,3,0,15,5,54,9,10,10,157,5,13,10,15,0,41
2019-05-13 10:30:00,40,6,0,14,7,35,8,8,5,123,5,13,10,30,0,42
2019-05-13 10:45:00,24,6,0,13,5,51,8,10,8,125,5,13,10,45,0,43
2019-05-13 11:00:00,16,6,0,11,7,40,8,14,8,110,5,13,11,0,0,44
2019-05-13 11:15:00,17,7,0,8,8,46,6,10,7,109,5,13,11,15,0,45
2019-05-13 11:30:00,19,3,0,12,6,49,14,8,7,118,5,13,11,30,0,46
2019-05-13 11:45:00,13,5,0,5,8,43,21,11,10,116,5,13,11,45,0,47
2019-05-13 12:00:00,5,5,0,16,8,52,10,10,7,113,5,13,12,0,0,48
2019-05-13 12:15:00,5,5,0,14,6,49,11,13,9,112,5,13,12,15,0,49
2019-05-13 12:30:00,9,6,0,6,9,45,14,10,5,104,5,13,12,30,0,50
2019-05-13 12:45:00,11,3,0,14,8,62,13,13,13,137,5,13,12,45,0,51
2019-05-13 13:00:00,10,4,0,6,11,47,17,6,8,109,5,13,13,0,0,52
2019-05-13 13:15:00,4,1,0,5,8,74,10,13,8,123,5,13,13,15,0,53
2019-05-13 13:30:00,6,7,0,10,9,42,12,14,10,110,5,13,13,30,0,54
2019-05-13 13:45:00,13,6,0,14,11,40,12,14,10,120,5,13,13,45,0,55
2019-05-13 14:00:00,16,5,0,11,5,30,6,13,10,96,5,13,14,0,0,56
2019-05-13 14:15:00,16,4,0,10,8,52,5,14,6,115,5,13,14,15,0,57
2019-05-13 14:30:00,12,9,0,19,10,29,6,14,7,106,5,13,14,30,0,58
2019-05-13 14:45:00,9,4,0,9,8,41,8,12,6,97,5,13,14,45,0,59
2019-05-13 15:00:00,14,7,0,11,8,34,15,12,11,112,5,13,15,0,0,60
2019-05-13 15:15:00,12,6,0,14,9,37,9,10,7,104,5,13,15,15,0,61
2019-05-13 15:30:00,1,9,0,13,7,38,8,9,6,91,5,13,15,30,0,62
2019-05-13 15:45:00,7,5,0,3,8,42,7,10,6,88,5,13,15,45,0,63
2019-05-13 16:00:00,8,1,0,2,8,49,14,8,4,94,5,13,16,0,0,64
2019-05-13 16:15:00,6,6,0,3,6,46,14,9,8,98,5,13,16,15,0,65
2019-05-13 16:30:00,8,4,0,12,8,40,8,10,5,95,5,13,16,30,0,66
2019-05-13 16:45:00,11,7,0,2,6,39,13,10,10,98,5,13,16,45,0,67
2019-05-13 17:00:00,2,5,0,8,15,42,12,12,4,100,5,13,17,0,0,68
2019-05-13 17:15:00,1,8,0,11,7,35,9,7,9,87,5,13,17,15,0,69
2019-05-13 17:30:00,12,6,0,7,7,40,9,13,6,100,5,13,17,30,0,70
2019-05-13 17:45:00,3,10,0,5,8,43,12,12,6,99,5,13,17,45,0,71
2019-05-13 18:00:00,2,6,0,9,7,37,9,9,8,87,5,13,18,0,0,72
2019-05-13 18:15:00,2,10,0,7,11,30,10,15,7,92,5,13,18,15,0,73
2019-05-13 18:30:00,9,7,0,12,5,46,10,11,6,106,5,13,18,30,0,74
2019-05-13 18:45:00,29,11,0,11,7,40,10,13,7,128,5,13,18,45,0,75
2019-05-13 19:00:00,58,8,0,19,7,42,9,12,9,164,5,13,19,0,0,76
2019-05-13 19:15:00,45,8,0,12,8,54,6,11,6,150,5,13,19,15,0,77
2019-05-13 19:30:00,59,7,0,15,6,56,6,7,5,161,5,13,19,30,0,78
2019-05-13 19:45:00,56,7,0,15,5,53,9,11,5,161,5,13,19,45,0,79
2019-05-13 20:00:00,50,6,0,22,6,71,5,13,7,180,5,13,20,0,0,80
2019-05-13 20:15:00,41,7,0,17,3,60,5,8,7,148,5,13,20,15,0,81
2019-05-13 20:30:00,52,7,0,17,4,73,3,7,4,167,5,13,20,30,0,82
2019-05-13 20:45:00,65,7,0,13,4,60,1,7,8,165,5,13,20,45,0,83
2019-05-13 21:00:00,68,7,0,13,8,60,5,10,12,183,5,13,21,0,0,84
2019-05-13 21:15:00,45,5,0,13,6,57,1,5,4,136,5,13,21,15,0,85
2019-05-13 21:30:00,59,5,0,15,4,57,2,5,7,154,5,13,21,30,0,86
2019-05-13 21:45:00,56,6,0,16,4,58,1,6,3,150,5,13,21,45,0,87
2019-05-13 22:00:00,52,8,0,14,2,55,0,2,0,133,5,13,22,0,0,88
2019-05-13 22:15:00,44,8,0,24,10,31,5,1,3,126,5,13,22,15,0,89
2019-05-13 22:30:00,47,3,0,11,5,31,16,5,2,120,5,13,22,30,0,90
2019-05-13 22:45:00,51,6,0,11,0,37,0,0,0,105,5,13,22,45,0,91
2019-05-13 23:00:00,39,7,0,11,0,36,0,0,0,93,5,13,23,0,0,92
2019-05-13 23:15:00,43,3,0,6,3,28,0,0,0,83,5,13,23,15,0,93
2019-05-13 23:30:00,29,2,0,7,1,25,0,0,0,64,5,13,23,30,0,94
2019-05-13 23:45:00,36,4,0,6,2,30,1,1,2,82,5,13,23,45,0,95
2019-05-14 00:00:00,44,2,0,2,1,34,0,0,0,83,5,14,0,0,1,0
2019-05-14 00:15:00,36,1,0,2,2,29,0,0,0,70,5,14,0,15,1,1
2019-05-14 00:30:00,25,4,0,9,1,24,0,0,0,63,5,14,0,30,1,2
2019-05-14 00:45:00,18,3,0,2,0,14,0,6,6,49,5,14,0,45,1,3
2019-05-14 01:00:00,28,6,0,3,1,12,1,0,0,51,5,14,1,0,1,4
2019-05-14 01:15:00,13,2,0,3,0,14,0,0,0,32,5,14,1,15,1,5
2019-05-14 01:30:00,20,1,0,3,0,11,0,0,0,35,5,14,1,30,1,6
2019-05-14 01:45:00,11,0,0,2,0,18,7,0,0,38,5,14,1,45,1,7
2019-05-14 02:00:00,12,3,0,0,0,6,0,0,0,21,5,14,2,0,1,8
2019-05-14 02:15:00,17,3,0,0,1,17,0,0,0,38,5,14,2,15,1,9
2019-05-14 02:30:00,25,3,0,1,1,15,0,0,0,45,5,14,2,30,1,10
2019-05-14 02:45:00,12,2,0,1,0,11,0,0,0,26,5,14,2,45,1,11
2019-05-14 03:00:00,17,1,0,0,0,8,0,0,0,26,5,14,3,0,1,12
2019-05-14 03:15:00,11,1,0,0,0,12,0,0,0,24,5,14,3,15,1,13
2019-05-14 03:30:00,16,4,0,5,5,14,0,0,0,44,5,14,3,30,1,14
2019-05-14 03:45:00,18,0,0,1,0,11,0,0,0,30,5,14,3,45,1,15
2019-05-14 04:00:00,6,0,0,1,0,13,0,0,0,20,5,14,4,0,1,16
2019-05-14 04:15:00,17,2,0,1,0,13,0,0,0,33,5,14,4,15,1,17
2019-05-14 04:30:00,17,0,0,3,0,14,0,0,0,34,5,14,4,30,1,18
2019-05-14 04:45:00,17,2,0,2,0,17,0,0,0,38,5,14,4,45,1,19
2019-05-14 05:00:00,15,0,0,7,1,22,0,0,0,45,5,14,5,0,1,20
2019-05-14 05:15:00,21,0,0,4,4,30,0,0,0,59,5,14,5,15,1,21
2019-05-14 05:30:00,24,2,0,9,3,31,6,0,0,75,5,14,5,30,1,22
2019-05-14 05:45:00,28,1,0,6,0,44,0,0,0,79,5,14,5,45,1,23
2019-05-14 06:00:00,43,2,0,7,0,49,0,0,0,101,5,14,6,0,1,24
2019-05-14 06:15:00,47,2,0,12,1,46,0,0,0,108,5,14,6,15,1,25
2019-05-14 06:30:00,66,1,0,13,1,60,0,4,4,149,5,14,6,30,1,26
2019-05-14 06:45:00,47,5,0,16,1,60,1,1,1,132,5,14,6,45,1,27
2019-05-14 07:00:00,66,3,0,7,4,63,0,0,1,144,5,14,7,0,1,28
2019-05-14 07:15:00,62,2,0,17,4,68,0,0,0,153,5,14,7,15,1,29
2019-05-14 07:30:00,66,2,0,14,5,62,1,3,0,153,5,14,7,30,1,30
2019-05-14 07:45:00,39,9,0,18,6,68,5,0,1,146,5,14,7,45,1,31
2019-05-14 08:00:00,43,6,0,19,3,55,3,3,1,133,5,14,8,0,1,32
2019-05-14 08:15:00,24,8,0,13,7,52,3,4,8,119,5,14,8,15,1,33
2019-05-14 08:30:00,15,7,0,17,8,39,3,6,4,99,5,14,8,30,1,34
2019-05-14 08:45:00,13,6,0,15,6,34,3,4,3,84,5,14,8,45,1,35
2019-05-14 09:00:00,32,7,0,19,7,62,6,3,3,139,5,14,9,0,1,36
2019-05-14 09:15:00,41,6,0,17,8,61,4,6,4,147,5,14,9,15,1,37
2019-05-14 09:30:00,32,5,0,18,9,59,3,6,8,140,5,14,9,30,1,38
2019-05-14 09:45:00,40,5,0,17,8,65,7,7,6,155,5,14,9,45,1,39
2019-05-14 10:00:00,55,6,0,15,5,56,4,14,6,161,5,14,10,0,1,40
2019-05-14 10:15:00,52,4,0,15,10,58,6,10,5,160,5,14,10,15,1,41
2019-05-14 10:30:00,46,5,0,19,6,51,8,12,7,154,5,14,10,30,1,42
2019-05-14 10:45:00,42,9,0,15,5,30,9,11,9,130,5,14,10,45,1,43
2019-05-14 11:00:00,36,7,0,19,2,39,6,11,7,127,5,14,11,0,1,44
2019-05-14 11:15:00,45,8,0,15,7,45,10,7,5,142,5,14,11,15,1,45
2019-05-14 11:30:00,26,6,0,12,8,45,7,16,7,127,5,14,11,30,1,46
2019-05-14 11:45:00,46,10,0,9,6,28,11,11,8,129,5,14,11,45,1,47
2019-05-14 12:00:00,49,8,0,13,6,33,8,12,9,138,5,14,12,0,1,48
2019-05-14 12:15:00,5,9,0,12,8,47,10,12,8,111,5,14,12,15,1,49
2019-05-14 12:30:00,2,5,0,11,4,54,12,14,6,108,5,14,12,30,1,50
2019-05-14 12:45:00,2,6,0,12,8,57,6,11,10,112,5,14,12,45,1,51
2019-05-14 13:00:00,0,9,0,17,8,46,17,11,7,115,5,14,13,0,1,52
2019-05-14 13:15:00,4,4,0,15,5,50,6,16,10,110,5,14,13,15,1,53
2019-05-14 13:30:00,11,8,0,7,6,51,9,16,6,114,5,14,13,30,1,54
2019-05-14 13:45:00,22,13,0,4,11,26,8,17,11,112,5,14,13,45,1,55
2019-05-14 14:00:00,24,8,0,7,8,44,13,14,10,128,5,14,14,0,1,56
2019-05-14 14:15:00,27,10,0,17,6,28,7,10,8,113,5,14,14,15,1,57
2019-05-14 14:30:00,43,9,0,10,9,33,10,12,8,134,5,14,14,30,1,58
2019-05-14 14:45:00,28,6,0,17,8,45,6,10,9,129,5,14,14,45,1,59
2019-05-14 15:00:00,26,15,0,10,4,33,10,11,8,117,5,14,15,0,1,60
2019-05-14 15:15:00,38,11,0,21,7,45,6,16,10,154,5,14,15,15,1,61
2019-05-14 15:30:00,21,9,0,10,9,40,10,12,7,118,5,14,15,30,1,62
2019-05-14 15:45:00,16,12,0,12,5,35,7,11,11,109,5,14,15,45,1,63
2019-05-14 16:00:00,7,9,0,14,8,47,13,10,7,115,5,14,16,0,1,64
2019-05-14 16:15:00,10,8,0,13,12,48,11,9,6,117,5,14,16,15,1,65
2019-05-14 16:30:00,2,6,0,11,9,39,10,15,9,101,5,14,16,30,1,66
2019-05-14 16:45:00,1,10,0,6,8,44,12,11,8,100,5,14,16,45,1,67
2019-05-14 17:00:00,2,10,0,7,6,44,13,15,6,103,5,14,17,0,1,68
2019-05-14 17:15:00,1,7,0,5,7,38,9,14,5,86,5,14,17,15,1,69
2019-05-14 17:30:00,1,7,0,3,7,36,9,12,6,81,5,14,17,30,1,70
2019-05-14 17:45:00,6,5,0,6,5,27,7,12,6,74,5,14,17,45,1,71
2019-05-14 18:00:00,1,6,0,8,11,43,8,7,6,90,5,14,18,0,1,72
2019-05-14 18:15:00,4,6,0,10,6,36,9,11,9,91,5,14,18,15,1,73
2019-05-14 18:30:00,0,6,0,14,8,42,7,9,8,94,5,14,18,30,1,74
2019-05-14 18:45:00,38,7,0,14,9,57,4,7,7,143,5,14,18,45,1,75
2019-05-14 19:00:00,45,12,0,11,8,40,9,8,8,141,5,14,19,0,1,76
2019-05-14 19:15:00,53,11,0,15,5,48,6,10,7,155,5,14,19,15,1,77
2019-05-14 19:30:00,46,9,0,18,9,48,7,12,9,158,5,14,19,30,1,78
2019-05-14 19:45:00,61,10,0,19,4,56,6,10,7,173,5,14,19,45,1,79
2019-05-14 20:00:00,56,6,0,12,5,59,6,12,6,162,5,14,20,0,1,80
2019-05-14 20:15:00,49,4,0,14,8,72,6,15,6,174,5,14,20,15,1,81
2019-05-14 20:30:00,55,6,0,17,4,73,4,7,5,171,5,14,20,30,1,82
2019-05-14 20:45:00,54,4,0,15,5,64,5,10,6,163,5,14,20,45,1,83
2019-05-14 21:00:00,68,7,0,15,4,64,3,13,5,179,5,14,21,0,1,84
2019-05-14 21:15:00,65,7,0,11,5,74,2,9,7,180,5,14,21,15,1,85
2019-05-14 21:30:00,52,7,0,11,3,61,6,5,3,148,5,14,21,30,1,86
2019-05-14 21:45:00,57,5,0,12,5,58,1,6,5,149,5,14,21,45,1,87
2019-05-14 22:00:00,52,7,0,9,3,59,0,3,2,135,5,14,22,0,1,88
2019-05-14 22:15:00,56,6,0,13,4,49,0,5,3,136,5,14,22,15,1,89
2019-05-14 22:30:00,55,6,0,12,2,30,14,3,0,122,5,14,22,30,1,90
2019-05-14 22:45:00,43,5,0,12,1,40,0,0,0,101,5,14,22,45,1,91
2019-05-14 23:00:00,50,3,0,8,2,46,0,0,0,109,5,14,23,0,1,92
2019-05-14 23:15:00,36,9,0,14,1,37,0,0,0,97,5,14,23,15,1,93
2019-05-14 23:30:00,41,5,0,5,0,33,0,0,0,84,5,14,23,30,1,94
2019-05-14 23:45:00,35,6,0,4,0,34,0,0,0,79,5,14,23,45,1,95
2019-05-15 00:00:00,45,7,0,6,1,26,0,0,0,85,5,15,0,0,2,0
2019-05-15 00:15:00,27,6,0,2,0,28,0,5,5,73,5,15,0,15,2,1
2019-05-15 00:30:00,25,1,0,6,5,14,0,0,0,51,5,15,0,30,2,2
2019-05-15 00:45:00,21,2,0,5,1,13,5,1,0,48,5,15,0,45,2,3
2019-05-15 01:00:00,25,0,0,3,1,14,0,0,0,43,5,15,1,0,2,4
2019-05-15 01:15:00,17,4,0,3,1,11,0,0,0,36,5,15,1,15,2,5
2019-05-15 01:30:00,22,2,0,3,0,14,0,0,0,41,5,15,1,30,2,6
2019-05-15 01:45:00,14,1,0,1,0,7,0,0,0,23,5,15,1,45,2,7
2019-05-15 02:00:00,18,4,0,2,0,11,0,0,0,35,5,15,2,0,2,8
2019-05-15 02:15:00,19,3,0,1,0,12,0,0,0,35,5,15,2,15,2,9
2019-05-15 02:30:00,24,3,0,0,0,9,0,0,0,36,5,15,2,30,2,10
2019-05-15 02:45:00,12,2,0,0,0,13,0,1,0,28,5,15,2,45,2,11
2019-05-15 03:00:00,20,2,0,0,1,12,0,0,0,35,5,15,3,0,2,12
2019-05-15 03:15:00,19,1,0,0,0,12,0,0,0,32,5,15,3,15,2,13
2019-05-15 03:30:00,15,0,0,1,1,15,0,0,0,32,5,15,3,30,2,14
2019-05-15 03:45:00,12,1,0,1,0,9,0,0,0,23,5,15,3,45,2,15
2019-05-15 04:00:00,9,2,0,0,1,10,0,0,0,22,5,15,4,0,2,16
2019-05-15 04:15:00,11,0,0,1,0,10,0,0,0,22,5,15,4,15,2,17
2019-05-15 04:30:00,19,0,0,2,2,13,0,0,0,36,5,15,4,30,2,18
2019-05-15 04:45:00,12,0,0,4,0,15,0,0,1,32,5,15,4,45,2,19
2019-05-15 05:00:00,13,2,0,5,1,20,0,0,0,41,5,15,5,0,2,20
2019-05-15 05:15:00,20,1,0,7,3,34,0,0,0,65,5,15,5,15,2,21
2019-05-15 05:30:00,33,1,0,8,4,36,0,0,0,82,5,15,5,30,2,22
2019-05-15 05:45:00,25,3,0,8,2,49,0,6,6,99,5,15,5,45,2,23
2019-05-15 06:00:00,41,5,0,9,0,43,0,0,0,98,5,15,6,0,2,24
2019-05-15 06:15:00,48,0,0,12,2,46,0,0,0,108,5,15,6,15,2,25
2019-05-15 06:30:00,60,3,0,14,7,53,0,0,0,137,5,15,6,30,2,26
2019-05-15 06:45:00,61,3,0,13,1,67,0,0,0,145,5,15,6,45,2,27
2019-05-15 07:00:00,51,2,0,15,4,55,0,0,0,127,5,15,7,0,2,28
2019-05-15 07:15:00,59,1,0,16,7,70,0,0,3,156,5,15,7,15,2,29
2019-05-15 07:30:00,51,4,0,16,7,73,1,4,1,157,5,15,7,30,2,30
2019-05-15 07:45:00,56,8,0,16,3,69,2,1,1,156,5,15,7,45,2,31
2019-05-15 08:00:00,27,5,0,14,5,68,1,1,1,122,5,15,8,0,2,32
2019-05-15 08:15:00,14,10,0,13,7,47,0,3,2,96,5,15,8,15,2,33
2019-05-15 08:30:00,12,6,0,17,7,30,6,5,3,86,5,15,8,30,2,34
2019-05-15 08:45:00,22,5,0,19,5,57,6,1,3,118,5,15,8,45,2,35
2019-05-15 09:00:00,31,6,0,18,7,43,2,3,4,114,5,15,9,0,2,36
2019-05-15 09:15:00,38,13,0,19,8,55,6,5,6,150,5,15,9,15,2,37
2019-05-15 09:30:00,46,6,0,16,8,63,5,8,5,157,5,15,9,30,2,38
2019-05-15 09:45:00,49,6,0,18,8,57,3,8,6,155,5,15,9,45,2,39
2019-05-15 10:00:00,56,7,0,12,7,63,5,9,6,165,5,15,10,0,2,40
2019-05-15 10:15:00,51,9,0,17,10,61,5,11,8,172,5,15,10,15,2,41
2019-05-15 10:30:00,48,7,0,8,6,68,9,12,8,166,5,15,10,30,2,42
2019-05-15 10:45:00,37,5,0,15,5,39,11,12,8,132,5,15,10,45,2,43
2019-05-15 11:00:00,55,9,0,11,8,55,5,9,6,158,5,15,11,0,2,44
2019-05-15 11:15:00,39,11,0,11,3,49,10,6,7,136,5,15,11,15,2,45
2019-05-15 11:30:00,26,6,0,12,7,44,5,16,7,123,5,15,11,30,2,46
2019-05-15 11:45:00,42,7,0,11,6,39,6,13,11,135,5,15,11,45,2,47
2019-05-15 12:00:00,33,6,0,11,8,35,10,10,9,122,5,15,12,0,2,48
2019-05-15 12:15:00,1,8,0,10,9,64,9,11,6,118,5,15,12,15,2,49
2019-05-15 12:30:00,8,9,0,12,5,40,9,17,8,108,5,15,12,30,2,50
2019-05-15 12:45:00,0,10,0,16,8,38,9,13,10,104,5,15,12,45,2,51
2019-05-15 13:00:00,0,8,0,12,8,32,16,15,7,98,5,15,13,0,2,52
2019-05-15 13:15:00,1,7,0,10,12,39,9,15,7,100,5,15,13,15,2,53
2019-05-15 13:30:00,10,11,0,13,8,43,12,15,12,124,5,15,13,30,2,54
2019-05-15 13:45:00,23,8,0,13,11,38,8,14,5,120,5,15,13,45,2,55
2019-05-15 14:00:00,16,11,0,21,6,44,9,11,9,127,5,15,14,0,2,56
2019-05-15 14:15:00,24,18,0,11,7,40,9,14,8,131,5,15,14,15,2,57
2019-05-15 14:30:00,34,14,0,11,6,42,8,15,5,135,5,15,14,30,2,58
2019-05-15 14:45:00,26,3,0,12,9,49,8,10,8,125,5,15,14,45,2,59
2019-05-15 15:00:00,36,8,0,9,7,50,5,11,8,134,5,15,15,0,2,60
2019-05-15 15:15:00,47,11,0,13,9,44,8,13,8,153,5,15,15,15,2,61
2019-05-15 15:30:00,38,8,0,11,5,37,12,18,12,141,5,15,15,30,2,62
2019-05-15 15:45:00,13,5,0,10,6,51,11,11,6,113,5,15,15,45,2,63
2019-05-15 16:00:00,6,7,0,5,5,34,12,10,7,86,5,15,16,0,2,64
2019-05-15 16:15:00,1,6,0,6,7,42,14,16,9,101,5,15,16,15,2,65
2019-05-15 16:30:00,8,8,0,5,10,38,8,10,6,93,5,15,16,30,2,66
2019-05-15 16:45:00,7,8,0,9,6,30,6,14,6,86,5,15,16,45,2,67
2019-05-15 17:00:00,2,8,0,9,8,31,12,11,8,89,5,15,17,0,2,68
2019-05-15 17:15:00,1,6,0,12,6,37,12,11,10,95,5,15,17,15,2,69
2019-05-15 17:30:00,0,11,0,8,5,48,12,12,5,101,5,15,17,30,2,70
2019-05-15 17:45:00,3,8,0,9,10,26,7,13,6,82,5,15,17,45,2,71
2019-05-15 18:00:00,1,8,0,3,8,38,8,9,8,83,5,15,18,0,2,72
2019-05-15 18:15:00,2,7,0,14,10,39,14,13,9,108,5,15,18,15,2,73
2019-05-15 18:30:00,1,6,0,8,6,47,13,12,10,103,5,15,18,30,2,74
2019-05-15 18:45:00,37,7,0,13,6,53,6,9,4,135,5,15,18,45,2,75
2019-05-15 19:00:00,37,9,0,16,7,28,11,14,5,127,5,15,19,0,2,76
2019-05-15 19:15:00,46,4,0,14,5,49,9,10,7,144,5,15,19,15,2,77
2019-05-15 19:30:00,45,7,0,18,6,46,6,12,6,146,5,15,19,30,2,78
2019-05-15 19:45:00,57,8,0,14,7,61,8,7,6,168,5,15,19,45,2,79
2019-05-15 20:00:00,49,6,0,20,5,53,7,12,5,157,5,15,20,0,2,80
2019-05-15 20:15:00,69,6,0,18,7,73,4,13,7,197,5,15,20,15,2,81
2019-05-15 20:30:00,54,6,0,13,3,52,7,10,8,153,5,15,20,30,2,82
2019-05-15 20:45:00,57,5,0,17,7,73,3,10,6,178,5,15,20,45,2,83
2019-05-15 21:00:00,67,4,0,15,3,76,2,9,3,179,5,15,21,0,2,84
2019-05-15 21:15:00,50,4,0,26,22,57,4,7,7,177,5,15,21,15,2,85
2019-05-15 21:30:00,38,6,0,15,11,71,3,5,4,153,5,15,21,30,2,86
2019-05-15 21:45:00,54,3,0,16,6,54,1,6,7,147,5,15,21,45,2,87
2019-05-15 22:00:00,58,5,0,18,3,71,0,2,0,157,5,15,22,0,2,88
2019-05-15 22:15:00,61,3,0,14,2,53,1,0,0,134,5,15,22,15,2,89
2019-05-15 22:30:00,64,3,0,10,4,39,0,4,2,126,5,15,22,30,2,90
2019-05-15 22:45:00,51,4,0,8,3,49,0,2,1,118,5,15,22,45,2,91
2019-05-15 23:00:00,51,6,0,10,2,40,0,0,0,109,5,15,23,0,2,92
2019-05-15 23:15:00,48,4,0,11,3,30,0,0,0,96,5,15,23,15,2,93
2019-05-15 23:30:00,42,2,0,7,0,34,0,0,0,85,5,15,23,30,2,94
2019-05-15 23:45:00,27,5,0,5,1,34,0,0,0,72,5,15,23,45,2,95
2019-05-16 00:00:00,40,3,0,6,3,32,0,0,0,84,5,16,0,0,3,0
2019-05-16 00:15:00,41,2,0,9,1,25,0,0,0,78,5,16,0,15,3,1
2019-05-16 00:30:00,33,4,0,6,1,22,0,0,0,66,5,16,0,30,3,2
2019-05-16 00:45:00,29,2,0,6,1,18,0,0,0,56,5,16,0,45,3,3
2019-05-16 01:00:00,20,3,0,1,2,13,0,0,0,39,5,16,1,0,3,4
2019-05-16 01:15:00,20,1,0,4,1,12,0,0,0,38,5,16,1,15,3,5
