,det33,det35,det37,det39,det41,det43,det45,det47,totalct,month,day,hour,minute,day-of-week,year,min_bin
2018-10-20 14:30:00,34,9,28,10,16,9,5,7,118,10,20,14,30,5,2018,58
2018-10-20 14:45:00,35,10,14,6,21,7,6,7,106,10,20,14,45,5,2018,59
2018-10-20 15:00:00,37,4,15,6,33,8,7,12,122,10,20,15,0,5,2018,60
2018-10-20 15:15:00,39,10,10,11,36,12,13,9,140,10,20,15,15,5,2018,61
2018-10-20 15:30:00,38,6,14,7,22,8,12,9,116,10,20,15,30,5,2018,62
2018-10-20 15:45:00,19,6,14,13,24,8,8,10,102,10,20,15,45,5,2018,63
2018-10-20 16:00:00,49,9,15,12,25,7,22,5,144,10,20,16,0,5,2018,64
2018-10-20 16:15:00,32,11,13,10,33,9,17,6,131,10,20,16,15,5,2018,65
2018-10-20 16:30:00,37,6,21,11,33,7,8,12,135,10,20,16,30,5,2018,66
2018-10-20 16:45:00,27,7,13,7,26,6,16,7,109,10,20,16,45,5,2018,67
2018-10-20 17:00:00,42,8,8,6,18,10,8,10,110,10,20,17,0,5,2018,68
2018-10-20 17:15:00,27,11,14,11,35,8,23,11,140,10,20,17,15,5,2018,69
2018-10-20 17:30:00,46,6,12,9,28,10,21,10,142,10,20,17,30,5,2018,70
2018-10-20 17:45:00,39,7,19,11,29,7,8,4,124,10,20,17,45,5,2018,71
2018-10-20 18:00:00,28,3,21,9,41,9,10,9,130,10,20,18,0,5,2018,72
2018-10-20 18:15:00,53,10,30,9,44,7,20,7,180,10,20,18,15,5,2018,73
2018-10-20 18:30:00,37,9,15,8,25,9,11,10,124,10,20,18,30,5,2018,74
2018-10-20 18:45:00,53,9,15,8,40,8,11,8,152,10,20,18,45,5,2018,75
2018-10-20 19:00:00,47,10,23,10,48,9,14,8,169,10,20,19,0,5,2018,76
2018-10-20 19:15:00,48,11,23,14,57,8,9,3,173,10,20,19,15,5,2018,77
2018-10-20 19:30:00,49,13,19,8,57,9,13,8,176,10,20,19,30,5,2018,78
2018-10-20 19:45:00,53,9,20,12,52,9,15,7,177,10,20,19,45,5,2018,79
2018-10-20 20:00:00,46,7,22,15,49,7,15,5,166,10,20,20,0,5,2018,80
2018-10-20 20:15:00,48,11,15,10,51,7,13,2,157,10,20,20,15,5,2018,81
2018-10-20 20:30:00,53,6,17,10,50,5,12,7,160,10,20,20,30,5,2018,82
2018-10-20 20:45:00,42,8,12,11,47,9,14,6,149,10,20,20,45,5,2018,83
2018-10-20 21:00:00,48,6,18,14,58,6,15,3,168,10,20,21,0,5,2018,84
2018-10-20 21:15:00,35,6,19,9,36,4,14,3,126,10,20,21,15,5,2018,85
2018-10-20 21:30:00,50,4,11,7,55,6,14,2,149,10,20,21,30,5,2018,86
2018-10-20 21:45:00,48,4,15,6,59,6,10,2,150,10,20,21,45,5,2018,87
2018-10-20 22:00:00,48,6,9,5,49,4,14,6,141,10,20,22,0,5,2018,88
2018-10-20 22:15:00,46,12,10,2,43,8,9,3,133,10,20,22,15,5,2018,89
2018-10-20 22:30:00,35,0,6,5,47,4,8,0,105,10,20,22,30,5,2018,90
2018-10-20 22:45:00,34,4,8,3,43,3,3,0,98,10,20,22,45,5,2018,91
2018-10-20 23:00:00,33,4,8,3,43,2,9,1,103,10,20,23,0,5,2018,92
2018-10-20 23:15:00,38,3,10,5,30,2,5,2,95,10,20,23,15,5,2018,93
2018-10-20 23:30:00,19,3,10,2,30,4,2,1,71,10,20,23,30,5,2018,94
2018-10-20 23:45:00,18,4,4,0,32,3,2,0,63,10,20,23,45,5,2018,95
2018-10-21 00:00:00,21,2,8,3,27,5,3,1,70,10,21,0,0,6,2018,0
2018-10-21 00:15:00,14,3,8,4,24,2,2,1,58,10,21,0,15,6,2018,1
2018-10-21 00:30:00,20,0,2,5,24,2,3,0,56,10,21,0,30,6,2018,2
2018-10-21 00:45:00,11,1,6,1,26,2,2,0,49,10,21,0,45,6,2018,3
2018-10-21 01:00:00,15,3,4,1,23,2,1,0,49,10,21,1,0,6,2018,4
2018-10-21 01:15:00,11,2,3,1,20,1,5,0,43,10,21,1,15,6,2018,5
2018-10-21 01:30:00,10,0,3,0,11,0,2,0,26,10,21,1,30,6,2018,6
2018-10-21 01:45:00,10,2,3,1,14,0,2,1,33,10,21,1,45,6,2018,7
2018-10-21 02:00:00,6,1,4,1,9,0,0,1,22,10,21,2,0,6,2018,8
2018-10-21 02:15:00,7,0,1,0,21,7,0,0,36,10,21,2,15,6,2018,9
2018-10-21 02:30:00,8,0,1,0,7,1,0,0,17,10,21,2,30,6,2018,10
2018-10-21 02:45:00,6,2,1,0,9,0,1,1,20,10,21,2,45,6,2018,11
2018-10-21 03:00:00,6,0,1,1,4,1,0,0,13,10,21,3,0,6,2018,12
2018-10-21 03:15:00,7,2,0,0,11,5,5,1,31,10,21,3,15,6,2018,13
2018-10-21 03:30:00,7,1,1,0,12,2,0,0,23,10,21,3,30,6,2018,14
2018-10-21 03:45:00,9,1,1,0,9,0,0,0,20,10,21,3,45,6,2018,15
2018-10-21 04:00:00,5,1,1,0,7,0,0,0,14,10,21,4,0,6,2018,16
2018-10-21 04:15:00,8,0,4,4,16,1,1,0,34,10,21,4,15,6,2018,17
2018-10-21 04:30:00,10,0,6,5,5,2,1,0,29,10,21,4,30,6,2018,18
2018-10-21 04:45:00,19,12,1,0,11,0,0,0,43,10,21,4,45,6,2018,19
2018-10-21 05:00:00,15,1,1,0,13,2,1,0,33,10,21,5,0,6,2018,20
2018-10-21 05:15:00,15,0,1,0,9,1,2,0,28,10,21,5,15,6,2018,21
2018-10-21 05:30:00,26,3,5,1,23,1,4,3,66,10,21,5,30,6,2018,22
2018-10-21 05:45:00,19,0,7,3,26,4,2,2,63,10,21,5,45,6,2018,23
2018-10-21 06:00:00,14,5,3,1,9,5,3,0,40,10,21,6,0,6,2018,24
2018-10-21 06:15:00,21,1,7,0,20,1,1,0,51,10,21,6,15,6,2018,25
2018-10-21 06:30:00,23,2,5,0,21,2,4,0,57,10,21,6,30,6,2018,26
2018-10-21 06:45:00,18,2,9,1,26,2,5,0,63,10,21,6,45,6,2018,27
2018-10-21 07:00:00,23,3,7,1,25,3,2,0,64,10,21,7,0,6,2018,28
2018-10-21 07:15:00,31,3,7,1,33,7,5,0,87,10,21,7,15,6,2018,29
2018-10-21 07:30:00,25,5,7,2,39,3,5,2,88,10,21,7,30,6,2018,30
2018-10-21 07:45:00,32,7,14,8,32,6,8,3,110,10,21,7,45,6,2018,31
2018-10-21 08:00:00,36,5,9,4,40,4,8,3,109,10,21,8,0,6,2018,32
2018-10-21 08:15:00,45,6,15,6,38,11,10,3,134,10,21,8,15,6,2018,33
2018-10-21 08:30:00,39,4,17,5,54,7,12,3,141,10,21,8,30,6,2018,34
2018-10-21 08:45:00,44,8,15,6,42,11,18,3,147,10,21,8,45,6,2018,35
2018-10-21 09:00:00,47,9,13,6,46,5,10,3,139,10,21,9,0,6,2018,36
2018-10-21 09:15:00,54,13,23,7,52,7,10,4,170,10,21,9,15,6,2018,37
2018-10-21 09:30:00,57,8,14,6,45,7,16,5,158,10,21,9,30,6,2018,38
2018-10-21 09:45:00,51,7,13,5,42,8,18,4,148,10,21,9,45,6,2018,39
2018-10-21 10:00:00,50,8,16,8,37,7,14,6,146,10,21,10,0,6,2018,40
2018-10-21 10:15:00,62,9,14,9,41,9,13,5,162,10,21,10,15,6,2018,41
2018-10-21 10:30:00,57,9,18,12,27,8,14,4,149,10,21,10,30,6,2018,42
2018-10-21 10:45:00,41,8,17,8,27,10,18,8,137,10,21,10,45,6,2018,43
2018-10-21 11:00:00,32,6,12,9,33,7,13,5,117,10,21,11,0,6,2018,44
2018-10-21 11:15:00,34,4,8,12,21,6,19,7,111,10,21,11,15,6,2018,45
2018-10-21 11:30:00,25,7,11,12,26,9,17,6,113,10,21,11,30,6,2018,46
2018-10-21 11:45:00,39,5,16,9,17,7,11,6,110,10,21,11,45,6,2018,47
2018-10-21 12:00:00,33,5,7,12,16,4,11,9,97,10,21,12,0,6,2018,48
2018-10-21 12:15:00,31,4,14,11,20,10,15,7,112,10,21,12,15,6,2018,49
2018-10-21 12:30:00,48,1,6,7,28,9,11,9,119,10,21,12,30,6,2018,50
2018-10-21 12:45:00,49,5,9,9,24,5,11,8,120,10,21,12,45,6,2018,51
2018-10-21 13:00:00,47,10,9,14,23,8,14,10,135,10,21,13,0,6,2018,52
2018-10-21 13:15:00,24,9,13,8,15,10,12,9,100,10,21,13,15,6,2018,53
2018-10-21 13:30:00,53,8,11,15,27,11,13,7,145,10,21,13,30,6,2018,54
2018-10-21 13:45:00,36,5,14,12,20,6,11,11,115,10,21,13,45,6,2018,55
2018-10-21 14:00:00,36,8,13,14,21,5,12,8,117,10,21,14,0,6,2018,56
2018-10-21 14:15:00,46,9,21,6,25,13,8,7,135,10,21,14,15,6,2018,57
2018-10-21 14:30:00,30,4,14,10,24,9,7,12,110,10,21,14,30,6,2018,58
2018-10-21 14:45:00,32,7,22,9,22,13,12,11,128,10,21,14,45,6,2018,59
2018-10-21 15:00:00,44,9,14,12,14,6,12,6,117,10,21,15,0,6,2018,60
2018-10-21 15:15:00,38,9,17,12,9,9,15,7,116,10,21,15,15,6,2018,61
2018-10-21 15:30:00,46,12,18,12,31,6,14,6,145,10,21,15,30,6,2018,62
2018-10-21 15:45:00,38,8,20,9,22,8,10,5,120,10,21,15,45,6,2018,63
2018-10-21 16:00:00,38,10,13,11,21,6,16,9,124,10,21,16,0,6,2018,64
2018-10-21 16:15:00,28,9,14,12,22,8,12,6,111,10,21,16,15,6,2018,65
2018-10-21 16:30:00,29,9,10,13,15,7,14,8,105,10,21,16,30,6,2018,66
2018-10-21 16:45:00,34,9,16,13,21,7,12,6,118,10,21,16,45,6,2018,67
2018-10-21 17:00:00,32,11,29,6,25,8,9,6,126,10,21,17,0,6,2018,68
2018-10-21 17:15:00,32,12,14,10,28,10,12,5,123,10,21,17,15,6,2018,69
2018-10-21 17:30:00,40,12,18,12,20,10,21,6,139,10,21,17,30,6,2018,70
2018-10-21 17:45:00,46,7,11,11,16,8,10,8,117,10,21,17,45,6,2018,71
2018-10-21 18:00:00,46,11,21,13,39,8,18,8,164,10,21,18,0,6,2018,72
2018-10-21 18:15:00,54,7,11,12,37,7,14,5,147,10,21,18,15,6,2018,73
2018-10-21 18:30:00,52,13,17,10,42,11,15,7,167,10,21,18,30,6,2018,74
2018-10-21 18:45:00,51,10,12,12,47,7,21,3,163,10,21,18,45,6,2018,75
2018-10-21 19:00:00,51,8,17,7,49,8,13,5,158,10,21,19,0,6,2018,76
2018-10-21 19:15:00,63,12,15,6,59,6,14,5,180,10,21,19,15,6,2018,77
2018-10-21 19:30:00,37,7,10,7,59,3,11,5,139,10,21,19,30,6,2018,78
2018-10-21 19:45:00,50,6,18,4,48,6,13,6,151,10,21,19,45,6,2018,79
2018-10-21 20:00:00,45,5,17,8,52,6,12,1,146,10,21,20,0,6,2018,80
2018-10-21 20:15:00,41,4,14,3,61,7,15,6,151,10,21,20,15,6,2018,81
2018-10-21 20:30:00,42,6,13,9,48,7,10,0,135,10,21,20,30,6,2018,82
2018-10-21 20:45:00,47,5,13,3,37,8,17,3,133,10,21,20,45,6,2018,83
2018-10-21 21:00:00,42,4,7,0,32,6,12,2,105,10,21,21,0,6,2018,84
2018-10-21 21:15:00,40,5,6,1,35,4,6,2,99,10,21,21,15,6,2018,85
2018-10-21 21:30:00,27,5,8,6,38,3,9,1,97,10,21,21,30,6,2018,86
2018-10-21 21:45:00,24,5,8,3,42,6,6,2,96,10,21,21,45,6,2018,87
2018-10-21 22:00:00,29,3,7,1,29,3,3,3,78,10,21,22,0,6,2018,88
2018-10-21 22:15:00,32,5,4,2,35,1,9,2,90,10,21,22,15,6,2018,89
2018-10-21 22:30:00,23,5,5,2,27,4,2,1,69,10,21,22,30,6,2018,90
2018-10-21 22:45:00,30,4,6,1,34,2,4,0,81,10,21,22,45,6,2018,91
2018-10-21 23:00:00,19,3,1,1,21,0,6,2,53,10,21,23,0,6,2018,92
2018-10-21 23:15:00,24,2,2,3,18,1,2,0,52,10,21,23,15,6,2018,93
2018-10-21 23:30:00,10,1,1,1,19,2,1,0,35,10,21,23,30,6,2018,94
2018-10-21 23:45:00,14,1,2,0,15,5,2,0,39,10,21,23,45,6,2018,95
2018-10-22 00:00:00,13,2,1,0,12,2,0,0,30,10,22,0,0,0,2018,0
2018-10-22 00:15:00,13,0,0,0,7,0,0,0,20,10,22,0,15,0,2018,1
2018-10-22 00:30:00,7,0,2,0,10,3,0,0,22,10,22,0,30,0,2018,2
2018-10-22 00:45:00,12,1,9,8,9,1,0,0,40,10,22,0,45,0,2018,3
2018-10-22 01:00:00,9,0,5,5,8,1,1,0,29,10,22,1,0,0,2018,4
2018-10-22 01:15:00,13,4,0,0,10,1,2,1,31,10,22,1,15,0,2018,5
2018-10-22 01:30:00,4,0,1,0,9,0,1,0,15,10,22,1,30,0,2018,6
2018-10-22 01:45:00,11,0,0,0,6,1,1,0,19,10,22,1,45,0,2018,7
2018-10-22 02:00:00,10,0,0,0,8,1,1,0,20,10,22,2,0,0,2018,8
2018-10-22 02:15:00,9,0,0,0,2,0,0,0,11,10,22,2,15,0,2018,9
2018-10-22 02:30:00,5,1,0,0,12,0,0,0,18,10,22,2,30,0,2018,10
2018-10-22 02:45:00,11,0,0,0,5,1,0,0,17,10,22,2,45,0,2018,11
2018-10-22 03:00:00,11,0,1,0,9,1,0,1,23,10,22,3,0,0,2018,12
2018-10-22 03:15:00,6,1,3,0,13,0,2,0,25,10,22,3,15,0,2018,13
2018-10-22 03:30:00,17,1,3,0,27,13,1,2,64,10,22,3,30,0,2018,14
2018-10-22 03:45:00,11,0,2,0,21,9,2,0,45,10,22,3,45,0,2018,15
2018-10-22 04:00:00,11,0,1,0,28,1,0,0,41,10,22,4,0,0,2018,16
2018-10-22 04:15:00,16,0,3,1,36,0,5,4,65,10,22,4,15,0,2018,17
2018-10-22 04:30:00,23,1,6,0,50,1,0,0,81,10,22,4,30,0,2018,18
2018-10-22 04:45:00,24,0,9,1,49,6,0,0,89,10,22,4,45,0,2018,19
2018-10-22 05:00:00,38,0,3,1,52,1,1,2,98,10,22,5,0,0,2018,20
2018-10-22 05:15:00,32,1,4,1,46,2,4,2,92,10,22,5,15,0,2018,21
2018-10-22 05:30:00,35,2,12,1,64,7,3,1,125,10,22,5,30,0,2018,22
2018-10-22 05:45:00,41,10,5,0,66,8,4,0,134,10,22,5,45,0,2018,23
2018-10-22 06:00:00,57,4,14,2,58,1,6,2,144,10,22,6,0,0,2018,24
2018-10-22 06:15:00,50,4,7,1,60,4,3,3,132,10,22,6,15,0,2018,25
2018-10-22 06:30:00,54,4,8,3,81,7,6,4,167,10,22,6,30,0,2018,26
2018-10-22 06:45:00,46,8,10,3,56,8,6,0,137,10,22,6,45,0,2018,27
2018-10-22 07:00:00,61,8,18,5,58,3,7,3,163,10,22,7,0,0,2018,28
2018-10-22 07:15:00,55,9,16,3,43,3,8,8,145,10,22,7,15,0,2018,29
2018-10-22 07:30:00,63,9,13,11,20,7,6,4,133,10,22,7,30,0,2018,30
2018-10-22 07:45:00,52,7,10,8,18,4,8,7,114,10,22,7,45,0,2018,31
2018-10-22 08:00:00,55,11,13,6,33,6,13,6,143,10,22,8,0,0,2018,32
2018-10-22 08:15:00,55,10,12,4,45,7,11,4,148,10,22,8,15,0,2018,33
2018-10-22 08:30:00,45,11,18,7,46,8,11,6,152,10,22,8,30,0,2018,34
2018-10-22 08:45:00,56,12,18,10,33,9,9,7,154,10,22,8,45,0,2018,35
2018-10-22 09:00:00,59,9,14,8,27,8,12,7,144,10,22,9,0,0,2018,36
2018-10-22 09:15:00,48,6,17,7,52,8,19,4,161,10,22,9,15,0,2018,37
2018-10-22 09:30:00,60,11,9,9,32,10,14,9,154,10,22,9,30,0,2018,38
2018-10-22 09:45:00,55,12,22,10,18,9,13,4,143,10,22,9,45,0,2018,39
2018-10-22 10:00:00,42,9,15,9,17,9,13,6,120,10,22,10,0,0,2018,40
2018-10-22 10:15:00,33,9,18,9,24,8,21,6,128,10,22,10,15,0,2018,41
2018-10-22 10:30:00,65,8,15,13,18,8,12,8,147,10,22,10,30,0,2018,42
2018-10-22 10:45:00,43,9,14,14,14,6,13,7,120,10,22,10,45,0,2018,43
2018-10-22 11:00:00,42,8,19,9,19,6,12,5,120,10,22,11,0,0,2018,44
2018-10-22 11:15:00,37,10,11,9,20,7,13,7,114,10,22,11,15,0,2018,45
2018-10-22 11:30:00,56,9,11,10,10,7,9,9,121,10,22,11,30,0,2018,46
2018-10-22 11:45:00,40,6,10,7,15,6,11,8,103,10,22,11,45,0,2018,47
2018-10-22 12:00:00,35,7,4,8,21,11,3,9,98,10,22,12,0,0,2018,48
2018-10-22 12:15:00,41,7,19,7,14,8,9,7,112,10,22,12,15,0,2018,49
2018-10-22 12:30:00,32,10,10,8,22,9,8,11,110,10,22,12,30,0,2018,50
2018-10-22 12:45:00,34,6,10,11,17,9,9,11,107,10,22,12,45,0,2018,51
2018-10-22 13:00:00,39,9,10,7,9,8,16,9,107,10,22,13,0,0,2018,52
2018-10-22 13:15:00,44,10,18,11,19,7,10,10,129,10,22,13,15,0,2018,53
2018-10-22 13:30:00,49,11,4,10,21,9,17,11,132,10,22,13,30,0,2018,54
2018-10-22 13:45:00,27,9,12,11,20,11,13,6,109,10,22,13,45,0,2018,55
2018-10-22 14:00:00,30,9,13,9,16,8,17,9,111,10,22,14,0,0,2018,56
2018-10-22 14:15:00,34,10,13,14,22,8,18,10,129,10,22,14,15,0,2018,57
2018-10-22 14:30:00,33,10,14,12,11,7,13,7,107,10,22,14,30,0,2018,58
2018-10-22 14:45:00,34,9,14,11,17,7,13,6,111,10,22,14,45,0,2018,59
2018-10-22 15:00:00,26,7,13,10,27,5,7,8,103,10,22,15,0,0,2018,60
2018-10-22 15:15:00,27,7,15,6,16,6,10,10,97,10,22,15,15,0,2018,61
2018-10-22 15:30:00,26,8,10,7,27,7,11,9,105,10,22,15,30,0,2018,62
2018-10-22 15:45:00,30,7,2,11,18,7,11,10,96,10,22,15,45,0,2018,63
2018-10-22 16:00:00,32,7,6,9,14,7,13,8,96,10,22,16,0,0,2018,64
2018-10-22 16:15:00,36,8,10,10,26,6,8,8,112,10,22,16,15,0,2018,65
2018-10-22 16:30:00,25,8,14,10,18,8,9,9,101,10,22,16,30,0,2018,66
2018-10-22 16:45:00,28,8,9,9,17,9,8,10,98,10,22,16,45,0,2018,67
2018-10-22 17:00:00,28,7,8,9,25,6,8,10,101,10,22,17,0,0,2018,68
2018-10-22 17:15:00,36,8,6,11,31,7,8,8,115,10,22,17,15,0,2018,69
2018-10-22 17:30:00,30,9,6,12,21,9,5,9,101,10,22,17,30,0,2018,70
2018-10-22 17:45:00,39,12,19,11,36,6,13,5,141,10,22,17,45,0,2018,71
2018-10-22 18:00:00,24,7,14,12,19,9,9,10,104,10,22,18,0,0,2018,72
2018-10-22 18:15:00,35,9,18,10,23,9,11,6,121,10,22,18,15,0,2018,73
2018-10-22 18:30:00,38,8,8,10,22,8,17,11,122,10,22,18,30,0,2018,74
2018-10-22 18:45:00,27,7,16,13,33,6,21,7,130,10,22,18,45,0,2018,75
2018-10-22 19:00:00,46,9,20,11,38,8,11,10,153,10,22,19,0,0,2018,76
2018-10-22 19:15:00,53,7,12,12,55,8,12,5,164,10,22,19,15,0,2018,77
2018-10-22 19:30:00,39,8,23,14,56,11,19,9,179,10,22,19,30,0,2018,78
2018-10-22 19:45:00,49,8,17,11,44,10,17,7,163,10,22,19,45,0,2018,79
2018-10-22 20:00:00,57,11,18,11,47,8,19,8,179,10,22,20,0,0,2018,80
2018-10-22 20:15:00,54,6,16,11,50,5,15,6,163,10,22,20,15,0,2018,81
2018-10-22 20:30:00,51,6,16,9,51,4,15,5,157,10,22,20,30,0,2018,82
2018-10-22 20:45:00,41,2,15,8,29,7,17,1,120,10,22,20,45,0,2018,83
2018-10-22 21:00:00,34,14,10,7,31,7,16,6,125,10,22,21,0,0,2018,84
2018-10-22 21:15:00,39,6,15,8,37,7,15,1,128,10,22,21,15,0,2018,85
2018-10-22 21:30:00,36,3,7,7,45,10,9,4,121,10,22,21,30,0,2018,86
2018-10-22 21:45:00,32,6,12,5,44,2,10,1,112,10,22,21,45,0,2018,87
2018-10-22 22:00:00,32,3,11,4,23,5,9,3,90,10,22,22,0,0,2018,88
2018-10-22 22:15:00,33,6,4,3,34,2,6,0,88,10,22,22,15,0,2018,89
2018-10-22 22:30:00,31,4,7,1,43,0,9,0,95,10,22,22,30,0,2018,90
2018-10-22 22:45:00,22,1,2,0,32,3,5,0,65,10,22,22,45,0,2018,91
2018-10-22 23:00:00,35,4,9,4,32,2,2,0,88,10,22,23,0,0,2018,92
2018-10-22 23:15:00,21,2,0,1,20,0,4,1,49,10,22,23,15,0,2018,93
2018-10-22 23:30:00,24,4,2,2,20,0,4,2,58,10,22,23,30,0,2018,94
2018-10-22 23:45:00,22,0,3,1,15,0,3,0,44,10,22,23,45,0,2018,95
2018-10-23 00:00:00,23,2,1,1,17,2,1,0,47,10,23,0,0,1,2018,0
2018-10-23 00:15:00,13,0,0,1,15,1,0,0,30,10,23,0,15,1,2018,1
2018-10-23 00:30:00,26,1,2,1,13,3,4,2,52,10,23,0,30,1,2018,2
2018-10-23 00:45:00,17,3,0,0,15,3,1,0,39,10,23,0,45,1,2018,3
2018-10-23 01:00:00,13,2,2,0,7,1,2,0,27,10,23,1,0,1,2018,4
2018-10-23 01:15:00,15,2,1,0,9,0,0,0,27,10,23,1,15,1,2018,5
2018-10-23 01:30:00,18,2,0,0,6,2,4,4,36,10,23,1,30,1,2018,6
2018-10-23 01:45:00,10,2,0,0,10,0,0,0,22,10,23,1,45,1,2018,7
2018-10-23 02:00:00,9,0,0,0,10,0,1,0,20,10,23,2,0,1,2018,8
2018-10-23 02:15:00,16,1,0,1,3,1,1,0,23,10,23,2,15,1,2018,9
2018-10-23 02:30:00,17,0,0,0,7,0,1,0,25,10,23,2,30,1,2018,10
2018-10-23 02:45:00,8,2,2,1,10,0,1,0,24,10,23,2,45,1,2018,11
2018-10-23 03:00:00,11,0,2,0,9,1,1,0,24,10,23,3,0,1,2018,12
2018-10-23 03:15:00,13,0,0,0,14,5,0,0,32,10,23,3,15,1,2018,13
2018-10-23 03:30:00,19,0,4,3,15,0,3,3,47,10,23,3,30,1,2018,14
2018-10-23 03:45:00,7,1,1,0,19,6,2,0,36,10,23,3,45,1,2018,15
2018-10-23 04:00:00,10,0,1,0,28,3,1,1,44,10,23,4,0,1,2018,16
2018-10-23 04:15:00,21,0,4,1,44,1,2,0,73,10,23,4,15,1,2018,17
2018-10-23 04:30:00,25,0,6,1,65,5,1,0,103,10,23,4,30,1,2018,18
2018-10-23 04:45:00,21,2,4,0,56,2,2,0,87,10,23,4,45,1,2018,19
2018-10-23 05:00:00,28,0,5,1,49,1,1,0,85,10,23,5,0,1,2018,20
2018-10-23 05:15:00,38,1,3,1,48,4,3,1,99,10,23,5,15,1,2018,21
2018-10-23 05:30:00,43,2,8,3,74,3,3,0,136,10,23,5,30,1,2018,22
2018-10-23 05:45:00,50,2,7,4,59,5,3,1,131,10,23,5,45,1,2018,23
2018-10-23 06:00:00,48,7,13,1,53,3,3,1,129,10,23,6,0,1,2018,24
2018-10-23 06:15:00,59,1,16,3,75,2,2,2,160,10,23,6,15,1,2018,25
2018-10-23 06:30:00,53,2,10,11,65,6,9,5,161,10,23,6,30,1,2018,26
2018-10-23 06:45:00,45,8,18,13,57,3,4,4,152,10,23,6,45,1,2018,27
2018-10-23 07:00:00,68,9,14,7,56,3,9,4,170,10,23,7,0,1,2018,28
2018-10-23 07:15:00,22,14,14,5,47,6,9,5,122,10,23,7,15,1,2018,29
2018-10-23 07:30:00,52,7,12,8,46,4,11,6,146,10,23,7,30,1,2018,30
2018-10-23 07:45:00,81,8,14,7,72,5,10,3,200,10,23,7,45,1,2018,31
2018-10-23 08:00:00,45,8,12,4,36,9,10,7,131,10,23,8,0,1,2018,32
2018-10-23 08:15:00,49,11,15,10,37,8,13,7,150,10,23,8,15,1,2018,33
2018-10-23 08:30:00,55,9,13,7,63,7,13,5,172,10,23,8,30,1,2018,34
2018-10-23 08:45:00,60,12,18,9,42,7,17,6,171,10,23,8,45,1,2018,35
2018-10-23 09:00:00,56,9,13,7,47,8,14,7,161,10,23,9,0,1,2018,36
2018-10-23 09:15:00,56,11,15,6,41,9,14,6,158,10,23,9,15,1,2018,37
2018-10-23 09:30:00,62,8,14,5,49,7,14,9,168,10,23,9,30,1,2018,38
2018-10-23 09:45:00,44,9,16,5,34,6,17,5,136,10,23,9,45,1,2018,39
2018-10-23 10:00:00,49,9,12,8,37,9,16,9,149,10,23,10,0,1,2018,40
2018-10-23 10:15:00,46,7,12,8,33,7,14,9,136,10,23,10,15,1,2018,41
2018-10-23 10:30:00,44,11,13,10,33,9,16,5,141,10,23,10,30,1,2018,42
2018-10-23 10:45:00,30,9,19,8,11,7,12,8,104,10,23,10,45,1,2018,43
2018-10-23 11:00:00,40,10,9,8,24,8,12,10,121,10,23,11,0,1,2018,44
2018-10-23 11:15:00,23,5,10,12,13,5,10,14,92,10,23,11,15,1,2018,45
2018-10-23 11:30:00,27,7,11,12,24,7,15,8,111,10,23,11,30,1,2018,46
2018-10-23 11:45:00,35,2,9,14,22,7,14,13,116,10,23,11,45,1,2018,47
2018-10-23 12:00:00,38,11,7,8,21,8,6,9,108,10,23,12,0,1,2018,48
2018-10-23 12:15:00,42,8,8,15,18,7,6,7,111,10,23,12,15,1,2018,49
2018-10-23 12:30:00,41,7,5,11,26,8,19,8,125,10,23,12,30,1,2018,50
2018-10-23 12:45:00,27,11,10,12,17,5,7,10,99,10,23,12,45,1,2018,51
2018-10-23 13:00:00,31,9,14,14,13,8,11,8,108,10,23,13,0,1,2018,52
2018-10-23 13:15:00,28,7,14,10,25,8,11,10,113,10,23,13,15,1,2018,53
2018-10-23 13:30:00,39,7,7,10,23,8,14,12,120,10,23,13,30,1,2018,54
2018-10-23 13:45:00,33,6,14,10,20,5,19,7,114,10,23,13,45,1,2018,55
2018-10-23 14:00:00,50,13,12,10,19,6,17,10,137,10,23,14,0,1,2018,56
2018-10-23 14:15:00,40,8,18,11,25,8,15,7,132,10,23,14,15,1,2018,57
2018-10-23 14:30:00,35,7,12,13,19,8,14,12,120,10,23,14,30,1,2018,58
2018-10-23 14:45:00,34,7,16,10,24,6,10,7,114,10,23,14,45,1,2018,59
2018-10-23 15:00:00,30,7,11,10,35,8,12,7,120,10,23,15,0,1,2018,60
2018-10-23 15:15:00,27,7,5,10,34,7,10,12,112,10,23,15,15,1,2018,61
2018-10-23 15:30:00,25,6,10,11,36,7,13,5,113,10,23,15,30,1,2018,62
2018-10-23 15:45:00,27,7,7,10,25,8,11,9,104,10,23,15,45,1,2018,63
2018-10-23 16:00:00,33,6,11,8,20,6,10,9,103,10,23,16,0,1,2018,64
2018-10-23 16:15:00,26,8,6,9,32,7,10,7,105,10,23,16,15,1,2018,65
2018-10-23 16:30:00,25,8,5,7,21,7,6,13,92,10,23,16,30,1,2018,66
2018-10-23 16:45:00,23,6,5,5,15,8,11,9,82,10,23,16,45,1,2018,67
2018-10-23 17:00:00,19,6,9,11,30,7,18,9,109,10,23,17,0,1,2018,68
2018-10-23 17:15:00,21,9,8,11,32,7,13,7,108,10,23,17,15,1,2018,69
2018-10-23 17:30:00,34,8,11,11,35,7,10,13,129,10,23,17,30,1,2018,70
2018-10-23 17:45:00,35,8,10,14,20,6,12,9,114,10,23,17,45,1,2018,71
2018-10-23 18:00:00,26,6,15,7,33,4,9,13,113,10,23,18,0,1,2018,72
