,det33,det34,det35,det36,det37,det38,det39,det40,det41,det42,det43,det44,det45,det46,det47,det48,totalct,month,day,hour,minute,day-of-week,min_bin
2018-11-10 18:30:00,41,0,12,0,16,0,9,0,27,0,9,0,9,0,5,0,128,11,10,18,30,5,74
2018-11-10 18:45:00,41,0,11,0,25,0,7,0,34,0,8,0,5,0,6,0,137,11,10,18,45,5,75
2018-11-10 19:00:00,36,0,8,0,17,0,7,0,45,0,7,0,10,0,9,0,139,11,10,19,0,5,76
2018-11-10 19:15:00,53,0,6,0,12,0,5,0,33,0,7,0,4,0,6,0,126,11,10,19,15,5,77
2018-11-10 19:30:00,59,0,11,0,14,0,4,0,35,0,4,0,5,0,8,0,140,11,10,19,30,5,78
2018-11-10 19:45:00,57,0,8,0,12,0,5,0,38,0,8,0,7,0,6,0,141,11,10,19,45,5,79
2018-11-10 20:00:00,45,0,10,0,14,0,10,0,26,0,7,0,6,0,6,0,124,11,10,20,0,5,80
2018-11-10 20:15:00,54,0,17,0,13,0,7,0,36,0,1,0,2,0,6,0,136,11,10,20,15,5,81
2018-11-10 20:30:00,41,0,10,0,19,0,8,0,33,0,7,0,8,0,9,0,135,11,10,20,30,5,82
2018-11-10 20:45:00,47,0,8,0,8,0,7,0,25,0,4,0,4,0,3,0,106,11,10,20,45,5,83
2018-11-10 21:00:00,51,0,10,0,9,0,6,0,32,0,3,0,5,0,3,0,119,11,10,21,0,5,84
2018-11-10 21:15:00,36,0,6,0,7,0,6,0,24,0,6,0,5,0,6,0,96,11,10,21,15,5,85
2018-11-10 21:30:00,52,0,6,0,13,0,5,0,43,0,5,0,0,0,0,0,124,11,10,21,30,5,86
2018-11-10 21:45:00,33,0,8,0,11,0,6,0,36,0,6,0,2,0,2,0,104,11,10,21,45,5,87
2018-11-10 22:00:00,35,0,6,0,12,0,3,0,41,0,6,0,2,0,3,0,108,11,10,22,0,5,88
2018-11-10 22:15:00,40,0,10,0,10,0,8,0,31,0,1,0,1,0,3,0,104,11,10,22,15,5,89
2018-11-10 22:30:00,23,0,5,0,11,0,6,0,19,0,1,0,2,0,3,0,70,11,10,22,30,5,90
2018-11-10 22:45:00,30,0,1,0,8,0,4,0,18,0,2,0,8,0,11,0,82,11,10,22,45,5,91
2018-11-10 23:00:00,23,0,10,0,12,0,6,0,20,0,1,0,1,0,0,0,73,11,10,23,0,5,92
2018-11-10 23:15:00,27,0,7,0,9,0,4,0,27,0,2,0,1,0,1,0,78,11,10,23,15,5,93
2018-11-10 23:30:00,18,0,7,0,8,0,6,0,25,0,2,0,2,0,1,0,69,11,10,23,30,5,94
2018-11-10 23:45:00,17,0,4,0,10,0,7,0,17,0,3,0,4,0,2,0,64,11,10,23,45,5,95
2018-11-11 00:00:00,10,0,1,0,4,0,2,0,18,0,2,0,4,0,1,0,42,11,11,0,0,6,0
2018-11-11 00:15:00,11,0,4,0,7,0,3,0,22,0,0,0,1,0,0,0,48,11,11,0,15,6,1
2018-11-11 00:30:00,18,0,2,0,10,0,9,0,26,0,1,0,0,0,0,0,66,11,11,0,30,6,2
2018-11-11 00:45:00,8,0,4,0,7,0,2,0,20,0,2,0,1,0,2,0,46,11,11,0,45,6,3
2018-11-11 01:00:00,14,0,4,0,4,0,4,0,17,0,0,0,2,0,1,0,46,11,11,1,0,6,4
2018-11-11 01:15:00,5,0,1,0,4,0,2,0,15,0,1,0,1,0,0,0,29,11,11,1,15,6,5
2018-11-11 01:30:00,11,0,3,0,2,0,6,0,14,0,3,0,3,0,2,0,44,11,11,1,30,6,6
2018-11-11 01:45:00,8,0,3,0,2,0,2,0,12,0,0,0,2,0,0,0,29,11,11,1,45,6,7
2018-11-11 02:00:00,5,0,1,0,7,0,3,0,17,0,2,0,0,0,0,0,35,11,11,2,0,6,8
2018-11-11 02:15:00,7,0,0,0,2,0,1,0,9,0,0,0,0,0,0,0,19,11,11,2,15,6,9
2018-11-11 02:30:00,1,0,1,0,4,0,4,0,9,0,0,0,0,0,0,0,19,11,11,2,30,6,10
2018-11-11 02:45:00,8,0,1,0,3,0,0,0,10,0,0,0,0,0,1,0,23,11,11,2,45,6,11
2018-11-11 03:00:00,2,0,1,0,5,0,2,0,6,0,1,0,1,0,1,0,19,11,11,3,0,6,12
2018-11-11 03:15:00,7,0,1,0,4,0,4,0,8,0,0,0,0,0,0,0,24,11,11,3,15,6,13
2018-11-11 03:30:00,3,0,3,0,2,0,2,0,8,0,1,0,0,0,0,0,19,11,11,3,30,6,14
2018-11-11 03:45:00,4,0,0,0,3,0,2,0,7,0,0,0,0,0,0,0,16,11,11,3,45,6,15
2018-11-11 04:00:00,2,0,2,0,6,0,4,0,7,0,1,0,0,0,0,0,22,11,11,4,0,6,16
2018-11-11 04:15:00,4,0,1,0,0,0,5,0,12,0,6,0,0,0,0,0,28,11,11,4,15,6,17
2018-11-11 04:30:00,11,0,7,0,4,0,1,0,12,0,1,0,0,0,1,0,37,11,11,4,30,6,18
2018-11-11 04:45:00,10,0,1,0,3,0,2,0,4,0,3,0,0,0,0,0,23,11,11,4,45,6,19
2018-11-11 05:00:00,6,0,0,0,4,0,1,0,4,0,2,0,6,0,5,0,28,11,11,5,0,6,20
2018-11-11 05:15:00,10,0,1,0,5,0,4,0,7,0,0,0,3,0,1,0,31,11,11,5,15,6,21
2018-11-11 05:30:00,11,0,2,0,4,0,3,0,13,0,2,0,3,0,3,0,41,11,11,5,30,6,22
2018-11-11 05:45:00,23,0,1,0,12,0,5,0,16,0,4,0,5,0,6,0,72,11,11,5,45,6,23
2018-11-11 06:00:00,19,0,3,0,6,0,6,0,16,0,1,0,2,0,3,0,56,11,11,6,0,6,24
2018-11-11 06:15:00,18,0,0,0,7,0,2,0,16,0,4,0,4,0,6,0,57,11,11,6,15,6,25
2018-11-11 06:30:00,31,0,3,0,9,0,4,0,21,0,2,0,5,0,10,0,85,11,11,6,30,6,26
2018-11-11 06:45:00,32,0,3,0,12,0,8,0,28,0,6,0,2,0,5,0,96,11,11,6,45,6,27
2018-11-11 07:00:00,28,0,4,0,11,0,10,0,17,0,7,0,7,0,8,0,92,11,11,7,0,6,28
2018-11-11 07:15:00,28,0,2,0,17,0,6,0,38,0,8,0,14,0,17,0,130,11,11,7,15,6,29
2018-11-11 07:30:00,35,0,5,0,15,0,9,0,26,0,8,0,12,0,12,0,122,11,11,7,30,6,30
2018-11-11 07:45:00,33,0,5,0,12,0,11,0,30,0,8,0,9,0,14,0,122,11,11,7,45,6,31
2018-11-11 08:00:00,29,0,4,0,10,0,6,0,27,0,5,0,10,0,11,0,102,11,11,8,0,6,32
2018-11-11 08:15:00,33,0,10,0,12,0,5,0,22,0,7,0,7,0,12,0,108,11,11,8,15,6,33
2018-11-11 08:30:00,35,0,7,0,13,0,6,0,33,0,8,0,7,0,9,0,118,11,11,8,30,6,34
2018-11-11 08:45:00,34,0,9,0,15,0,10,0,29,0,7,0,12,0,12,0,128,11,11,8,45,6,35
2018-11-11 09:00:00,38,0,6,0,19,0,8,0,29,0,9,0,8,0,12,0,129,11,11,9,0,6,36
2018-11-11 09:15:00,45,0,10,0,20,0,8,0,29,0,10,0,10,0,10,0,142,11,11,9,15,6,37
2018-11-11 09:30:00,28,0,9,0,14,0,11,0,29,0,8,0,12,0,14,0,125,11,11,9,30,6,38
2018-11-11 09:45:00,31,0,9,0,18,0,7,0,32,0,11,0,11,0,13,0,132,11,11,9,45,6,39
2018-11-11 10:00:00,37,0,6,0,16,0,8,0,31,0,9,0,11,0,17,0,135,11,11,10,0,6,40
2018-11-11 10:15:00,39,0,12,0,19,0,13,0,35,0,10,0,11,0,15,0,154,11,11,10,15,6,41
2018-11-11 10:30:00,49,0,12,0,21,0,11,0,39,0,9,0,14,0,16,0,171,11,11,10,30,6,42
2018-11-11 10:45:00,39,0,9,0,17,0,12,0,29,0,10,0,10,0,12,0,138,11,11,10,45,6,43
2018-11-11 11:00:00,48,0,7,0,19,0,13,0,25,0,9,0,10,0,19,0,150,11,11,11,0,6,44
2018-11-11 11:15:00,50,0,9,0,21,0,11,0,27,0,8,0,10,0,13,0,149,11,11,11,15,6,45
2018-11-11 11:30:00,44,0,8,0,23,0,11,0,32,0,8,0,17,0,19,0,162,11,11,11,30,6,46
2018-11-11 11:45:00,60,0,12,0,20,0,13,0,25,0,8,0,9,0,11,0,158,11,11,11,45,6,47
2018-11-11 12:00:00,46,0,9,0,19,0,12,0,33,0,13,0,11,0,11,0,154,11,11,12,0,6,48
2018-11-11 12:15:00,35,0,10,0,18,0,14,0,37,0,15,0,9,0,9,0,147,11,11,12,15,6,49
2018-11-11 12:30:00,41,0,11,0,21,0,11,0,52,0,7,0,10,0,15,0,168,11,11,12,30,6,50
2018-11-11 12:45:00,42,0,11,0,17,0,13,0,36,0,10,0,16,0,15,0,160,11,11,12,45,6,51
2018-11-11 13:00:00,40,0,9,0,17,0,10,0,45,0,9,0,9,0,12,0,151,11,11,13,0,6,52
2018-11-11 13:15:00,35,0,7,0,21,0,13,0,30,0,13,0,10,0,9,0,138,11,11,13,15,6,53
2018-11-11 13:30:00,35,0,10,0,20,0,10,0,39,0,12,0,7,0,12,0,145,11,11,13,30,6,54
2018-11-11 13:45:00,54,0,13,0,14,0,9,0,42,0,17,0,9,0,11,0,169,11,11,13,45,6,55
2018-11-11 14:00:00,47,0,11,0,12,0,7,0,24,0,12,0,14,0,7,0,134,11,11,14,0,6,56
2018-11-11 14:15:00,48,0,7,0,28,0,12,0,21,0,10,0,10,0,11,0,147,11,11,14,15,6,57
2018-11-11 14:30:00,46,0,11,0,17,0,10,0,38,0,13,0,12,0,8,0,155,11,11,14,30,6,58
2018-11-11 14:45:00,43,0,11,0,18,0,9,0,50,0,7,0,8,0,10,0,156,11,11,14,45,6,59
2018-11-11 15:00:00,58,0,12,0,13,0,8,0,32,0,11,0,7,0,12,0,153,11,11,15,0,6,60
2018-11-11 15:15:00,61,0,10,0,25,0,7,0,32,0,13,0,10,0,8,0,166,11,11,15,15,6,61
2018-11-11 15:30:00,44,0,10,0,18,0,7,0,32,0,8,0,12,0,13,0,144,11,11,15,30,6,62
2018-11-11 15:45:00,40,0,10,0,21,0,11,0,31,0,8,0,17,0,14,0,152,11,11,15,45,6,63
2018-11-11 16:00:00,35,0,9,0,18,0,14,0,36,0,7,0,9,0,14,0,142,11,11,16,0,6,64
2018-11-11 16:15:00,30,0,11,0,14,0,13,0,43,0,7,0,7,0,10,0,135,11,11,16,15,6,65
2018-11-11 16:30:00,42,0,12,0,19,0,8,0,40,0,7,0,13,0,10,0,151,11,11,16,30,6,66
2018-11-11 16:45:00,42,0,7,0,16,0,9,0,23,0,10,0,5,0,7,0,119,11,11,16,45,6,67
2018-11-11 17:00:00,58,0,16,0,24,0,6,0,37,0,9,0,8,0,13,0,171,11,11,17,0,6,68
2018-11-11 17:15:00,61,0,12,0,17,0,10,0,36,0,12,0,5,0,12,0,165,11,11,17,15,6,69
2018-11-11 17:30:00,57,0,11,0,21,0,8,0,35,0,9,0,10,0,8,0,159,11,11,17,30,6,70
2018-11-11 17:45:00,57,0,10,0,17,0,7,0,46,0,8,0,9,0,2,0,156,11,11,17,45,6,71
2018-11-11 18:00:00,52,0,11,0,18,0,11,0,42,0,11,0,7,0,12,0,164,11,11,18,0,6,72
2018-11-11 18:15:00,44,0,9,0,19,0,9,0,42,0,8,0,5,0,6,0,142,11,11,18,15,6,73
2018-11-11 18:30:00,48,0,13,0,18,0,8,0,41,0,12,0,2,0,7,0,149,11,11,18,30,6,74
2018-11-11 18:45:00,50,0,11,0,14,0,7,0,36,0,7,0,4,0,6,0,135,11,11,18,45,6,75
2018-11-11 19:00:00,49,0,15,0,15,0,5,0,31,0,6,0,7,0,4,0,132,11,11,19,0,6,76
2018-11-11 19:15:00,42,0,6,0,8,0,9,0,26,0,6,0,2,0,7,0,106,11,11,19,15,6,77
2018-11-11 19:30:00,50,0,8,0,10,0,7,0,28,0,4,0,1,0,3,0,111,11,11,19,30,6,78
2018-11-11 19:45:00,35,0,8,0,11,0,3,0,33,0,5,0,6,0,3,0,104,11,11,19,45,6,79
2018-11-11 20:00:00,42,0,15,0,16,0,8,0,26,0,3,0,3,0,3,0,116,11,11,20,0,6,80
2018-11-11 20:15:00,31,0,10,0,17,0,7,0,30,0,1,0,5,0,7,0,108,11,11,20,15,6,81
2018-11-11 20:30:00,31,0,9,0,10,0,6,0,25,0,7,0,4,0,2,0,94,11,11,20,30,6,82
2018-11-11 20:45:00,29,0,8,0,3,0,2,0,23,0,1,0,1,0,1,0,68,11,11,20,45,6,83
2018-11-11 21:00:00,29,0,9,0,7,0,4,0,24,0,2,0,9,0,9,0,93,11,11,21,0,6,84
2018-11-11 21:15:00,30,0,5,0,11,0,5,0,21,0,2,0,16,0,17,0,107,11,11,21,15,6,85
2018-11-11 21:30:00,25,0,8,0,7,0,4,0,22,0,2,0,15,0,15,0,98,11,11,21,30,6,86
2018-11-11 21:45:00,20,0,4,0,5,0,3,0,26,0,0,0,6,0,6,0,70,11,11,21,45,6,87
2018-11-11 22:00:00,29,0,5,0,10,0,5,0,24,0,0,0,2,0,2,0,77,11,11,22,0,6,88
2018-11-11 22:15:00,14,0,3,0,4,0,4,0,25,0,1,0,1,0,2,0,54,11,11,22,15,6,89
2018-11-11 22:30:00,12,0,4,0,8,0,4,0,24,0,1,0,3,0,4,0,60,11,11,22,30,6,90
2018-11-11 22:45:00,15,0,6,0,7,0,0,0,16,0,0,0,1,0,1,0,46,11,11,22,45,6,91
2018-11-11 23:00:00,12,0,0,0,4,0,0,0,18,0,0,0,0,0,1,0,35,11,11,23,0,6,92
2018-11-11 23:15:00,12,0,2,0,6,0,4,0,23,0,3,0,2,0,1,0,53,11,11,23,15,6,93
2018-11-11 23:30:00,5,0,3,0,8,0,6,0,17,0,1,0,1,0,3,0,44,11,11,23,30,6,94
2018-11-11 23:45:00,7,0,1,0,3,0,2,0,11,0,3,0,7,0,7,0,41,11,11,23,45,6,95
2018-11-12 00:00:00,12,0,1,0,7,0,0,0,17,0,5,0,1,0,2,0,45,11,12,0,0,0,0
2018-11-12 00:15:00,9,0,7,0,8,0,2,0,13,0,5,0,0,0,0,0,44,11,12,0,15,0,1
2018-11-12 00:30:00,18,0,6,0,2,0,3,0,10,0,3,0,3,0,4,0,49,11,12,0,30,0,2
2018-11-12 00:45:00,6,0,1,0,3,0,3,0,7,0,1,0,1,0,2,0,24,11,12,0,45,0,3
2018-11-12 01:00:00,5,0,2,0,2,0,0,0,12,0,0,0,1,0,0,0,22,11,12,1,0,0,4
2018-11-12 01:15:00,7,0,1,0,8,0,3,0,8,0,1,0,1,0,2,0,31,11,12,1,15,0,5
2018-11-12 01:30:00,7,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,17,11,12,1,30,0,6
2018-11-12 01:45:00,7,0,0,0,4,0,3,0,9,0,2,0,1,0,1,0,27,11,12,1,45,0,7
2018-11-12 02:00:00,5,0,3,0,4,0,3,0,9,0,0,0,0,0,0,0,24,11,12,2,0,0,8
2018-11-12 02:15:00,7,0,1,0,2,0,1,0,4,0,0,0,1,0,1,0,17,11,12,2,15,0,9
2018-11-12 02:30:00,7,0,1,0,2,0,1,0,6,0,1,0,0,0,0,0,18,11,12,2,30,0,10
2018-11-12 02:45:00,13,0,2,0,5,0,3,0,15,0,1,0,1,0,0,0,40,11,12,2,45,0,11
2018-11-12 03:00:00,7,0,0,0,2,0,0,0,8,0,1,0,0,0,0,0,18,11,12,3,0,0,12
2018-11-12 03:15:00,8,0,1,0,3,0,3,0,10,0,0,0,0,0,0,0,25,11,12,3,15,0,13
2018-11-12 03:30:00,13,0,2,0,5,0,1,0,12,0,0,0,2,0,2,0,37,11,12,3,30,0,14
2018-11-12 03:45:00,9,0,0,0,6,0,2,0,15,0,2,0,1,0,1,0,36,11,12,3,45,0,15
2018-11-12 04:00:00,10,0,0,0,5,0,2,0,18,0,2,0,0,0,1,0,38,11,12,4,0,0,16
2018-11-12 04:15:00,20,0,1,0,11,0,3,0,28,0,1,0,1,0,1,0,66,11,12,4,15,0,17
2018-11-12 04:30:00,17,0,3,0,17,0,2,0,28,0,1,0,0,0,0,0,68,11,12,4,30,0,18
2018-11-12 04:45:00,15,0,4,0,19,0,6,0,28,0,1,0,0,0,1,0,74,11,12,4,45,0,19
2018-11-12 05:00:00,29,0,5,0,12,0,5,0,31,0,4,0,1,0,1,0,88,11,12,5,0,0,20
2018-11-12 05:15:00,26,0,4,0,14,0,7,0,31,0,3,0,5,0,5,0,95,11,12,5,15,0,21
2018-11-12 05:30:00,33,0,3,0,15,0,9,0,37,0,4,0,4,0,6,0,111,11,12,5,30,0,22
2018-11-12 05:45:00,30,0,2,0,17,0,11,0,30,0,7,0,4,0,8,0,109,11,12,5,45,0,23
2018-11-12 06:00:00,37,0,8,0,16,0,6,0,25,0,6,0,5,0,8,0,111,11,12,6,0,0,24
2018-11-12 06:15:00,44,0,4,0,20,0,7,0,29,0,4,0,5,0,7,0,120,11,12,6,15,0,25
2018-11-12 06:30:00,54,0,5,0,17,0,12,0,36,0,10,0,5,0,8,0,147,11,12,6,30,0,26
2018-11-12 06:45:00,47,0,8,0,19,0,9,0,39,0,11,0,14,0,11,0,158,11,12,6,45,0,27
2018-11-12 07:00:00,38,0,8,0,16,0,13,0,34,0,9,0,8,0,16,0,142,11,12,7,0,0,28
